"Timestamp","sessionID","timeTowerSelection","typeTowerSelection"
"2025/04/30 6:38:38 PM MDT","638816314852225250","638816315179922020","flame"
"2025/04/30 6:50:53 PM MDT","638816322349838730","638816322526130860","flame"
"2025/04/30 6:51:05 PM MDT","638816322349838730","638816322652587210","flame"
"2025/04/30 7:17:09 PM MDT","638816338023343590","638816338287167160","normal"
"2025/04/30 7:17:09 PM MDT","638816338023343590","638816338287405710","normal"
"2025/04/30 7:17:09 PM MDT","638816338023343590","638816338288973880","normal"
"2025/04/30 7:43:26 PM MDT","638816353894697430","638816354062078930","flame"
"2025/04/30 8:05:08 PM MDT","638816366476948330","638816367081379590","flame"
"2025/04/30 8:50:56 PM MDT","638816393912088150","638816394554581860","normal"
"2025/04/30 8:57:39 PM MDT","638816398422202710","638816398588381700","flame"
"2025/04/30 9:06:42 PM MDT","638816403753436720","638816404020061560","flame"
"2025/04/30 9:09:55 PM MDT","638816405688888470","638816405952963860","normal"
"2025/04/30 9:11:42 PM MDT","638816406744795220","638816407017085920","normal"
"2025/04/30 9:13:05 PM MDT","638816407583645190","638816407853776060","flame"
"2025/05/01 12:49:24 AM MDT","638816537367998700","638816537643482130","normal"
